Source,date,ECC,ACC,Convo
TW,10-11-18,3,samueladern,"RT @DjarumCoklat: Siap-siap para pecinta musik pop punk, jangan sampai lewatkan gelaran ini! Kuartet bernama Lowdick akan segera merilis du?"
TW,10-11-18,3,DjarumCoklat,"Siap-siap para pecinta musik pop punk, jangan sampai lewatkan gelaran ini! Kuartet bernama Lowdick akan segera merilis dua single terbaru dan merayakannya di sebuah launching party. Pastikan kalian hadir di acara ini! https://t.co/c0dBceWkIL"
TW,10-11-18,3,GamaKharismaa,"RT @grisnessculture: Beberapa lagu yang ada dialbum kembang pujaan sudah kami upload dan sudah bisa didengarkan secara online.
Cek langsung?"
IG,10-11-18,0,BibitTakUnggul,@phelankc_ djarum coklat retro gak dijual lagi yak. padahal gua suka yang itu
IG,10-11-18,0,gohugogogo,"Kalian sadar ga sih lirik lagu djarum coklat tuh ambigu bgt

""Suasana seimbang tepat, jadi nikmat, DJARUM COKLAT""

ITU DJARUM ATAU ""DJARUM"" COKLAT YANG DIAMETERNYA 5CM?????"
IG,10-11-18,0,phelankc_,"baru dua kali ngalamin ibu ibu warung terbelalak kaget sekaligus gak percaya waktu aku beli djarum coklat dua slof tapi ya amplop udah gakuat bayangin kali ketiga.

sudah bosan saya."
IG,11-11-18,62,iponggmaulana,'#Repost @ramdan_bhr_450 ãƒ»ãƒ»ãƒ» Sehari bersama coklat kita  #anugrahalamindonesia Selasa 20 November 2018  Lokasi lapangan sepakbola haminteu panyirapan-soreang. bersama @inisibudicilok dan @sarahsaputri28 . Akan banyak penampilan lain yang bikin suasana semakin meriah. Ntong kagok edanken acara lur  #coklatkita #SBCK #sbck2018  #djarumcoklat  #penikmatdjarumcoklat #karangtaruna #soreangkota  #bandungselatan #sabilulungan'
IG,11-11-18,66,ilyaskonate33,'Sehari bersama coklat kita....bareng ipanklazuardi&inkmary #djarumcoklat #seharibersamacoklatkita  #lapanganabracipedes #vikingsukajadi'
IG,11-11-18,30,deanggamaulana,"'Duh... Hujan wae, Dari pada diem diem bae mending ngupi bari nunguan pecel lele #kopihitam#djarumcoklat#kopihitammalam'"
IG,11-11-18,123,erikasptni_,'MaGurlsðŸ’˜ #djarumcoklat'
TW,11-11-18,4,iwakey16,'coklat kita youth fest 2018 #coklatkita #youthfest #djarumcoklat #djarum #kartayouthfest'
TW,11-11-18,72,shockproof.si,'Terimakasi untuk semua teman2 yang hadir walaupun hujan trus.. Buat teman panitia @racun.production  yang sudah menyediakan waktu buat kami performance dan sedikit berbagi cerita...mohon maaf bila ada kekurangan....buat temen2 band sukabumi @bab.official @repton.official @bandmoveofficial @aftersunset.official @jassonandjasica @sweetmothergod @dialogsenjamusic  Sukses untuk kita semua...tak lupa buat kang @addy_gembel @atap_promotions yang sudah mensupport kami #dcdcshoutout  #dcdcshoutoutday  #dcdcmusikita  #bhinekatunggalika  #djarumcoklat.com #rapmetalindonesia JURU KEHKER LENSA by @yuda068'
IG,11-11-18,20,g.fotografi_,"'Tukang Macul Taste â˜• Dimana tak ada gelas ,di situ botol akua jadi wadahnya . #fotografi #fotografiindonesia #potretkehidupan #potretmasyarakat #kuli #cangkul #macul #cangkangkopi #pindahngopi #kopikapalapi #djarumcoklat #abstrakfotografi #matalensa #shutterspeed'"
IG,11-11-18,12,penikmat___tembakau,"'Djarum Coklat Filter PT Djarum Kudus - Indonesia Tar : 32 mg Nikotin : 1,7 mg 12 batang  #akukretekus  #perokoksantun  #djarumcoklatfilter #djarumcoklat #djarcok #djarum #kudus'"
IG,11-11-18,18,ajijumed,'Bismillah #sbck #dsobandungkabupaten #djarumcoklat #seharibersamacoklatkita'
IG,11-11-18,22,korytarore,'Juara Lagi .. ðŸ˜ŽðŸ˜Ž Alhamdulilah bersama #smashnikmatcoklatkita #djarumcoklat'
IG,11-11-18,32,dalezwisang,'#Repost @ramdan_bhr_450 (@get_repost) ãƒ»ãƒ»ãƒ» Sehari bersama coklat kita  #anugrahalamindonesia Selasa 20 November 2018  Lokasi lapangan sepakbola haminteu panyirapan-soreang. bersama @inisibudicilok dan @sarahsaputri28 . Akan banyak penampilan lain yang bikin suasana semakin meriah. Ntong kagok edanken acara lur  #coklatkita #SBCK #sbck #sbck2018  #djarumcoklat  #penikmatdjarumcoklat #karangtaruna #soreangkota  #bandungselatan #sabilulungan'
IG,11-11-18,34,ramdan_bhr_450,'Sehari bersama coklat kita  #anugrahalamindonesia Selasa 20 November 2018  Lokasi lapangan sepakbola haminteu panyirapan-soreang. bersama @inisibudicilok dan @sarahsaputri28 . Akan banyak penampilan lain yang bikin suasana semakin meriah. Ntong kagok edanken acara lur  #coklatkita #SBCK #sbck2018  #djarumcoklat  #penikmatdjarumcoklat #karangtaruna #soreangkota  #bandungselatan #sabilulungan'
TW,11-11-18,20,hermawan_larvarief,"'Karya dari @muckofficial  Earthless  ditujukkan kepada mereka yang fanatik akan satu hal, cinta misalnya. Coba dengar dan resapi, siapa tahu ada yang lebih bermanfaat yang bisa dicerna ketimbang melulu koar-koar soal  asmara  atau  fanatisme tak berotak . . Meluncur ke www.djarumcoklat.com untuk baca berita selengkapnya. . #DCDChotnews #DjarumCoklatDotCom #DCDC #Repost'"
IG,11-11-18,18,handi_noviandi,'Ikutin aja alur cerita hidup ini biarkan tuhan yang jadi sutradaranya #indovespahits  #explorevespacianjur  #scootersenja #naikvespayuk #like4like #djarumcoklatretro'
TW,11-11-18,0,Irfansib_,"visit djarumcoklat dot com dan dengerin single baru SIB disana ??
SIB ada di chart terbaru DCDC Shoutout! ? https://t.co/UuUZThkAYF"
TW,11-11-18,0,DjarumCoklat,Ternyata curhatan temen bisa jadi sebuah karya. SImak artikel berikut Coklatfriends! https://t.co/JkmTwfM9YC
TW,11-11-18,3,MuammarYA,"RT @DjarumCoklat: Siap-siap para pecinta musik pop punk, jangan sampai lewatkan gelaran ini! Kuartet bernama Lowdick akan segera merilis du?"
TW,11-11-18,0,DjarumCoklat,Lima 'Guitar Hero' di Ranah Musik Sidestream https://t.co/rAMo9llavV
TW,11-11-18,0,DjarumCoklat,Acting menurut Eka Nusa Pertiwi merupakan sebuah passion yang dapat mengantarkan dirinya ke pintu kecerdasan. Eka berkecimpung di dunia acting sejak umur 17 tahun. Peran paling menantang dirasakan eka ketika bermain di film The Window https://t.co/dR00hXw5Gq
TW,11-11-18,1,Jonkoppings,"Simak juga ulasan oleh francolondah tentang lagu ""Hey Nona!"" yang merupakan hasil musikalisasi puisi karya mas.ian22 di website @djarumcoklat? https://t.co/pU4e44Sefn"
TW,11-11-18,3,galanggali,"RT @DjarumCoklat: Siap-siap para pecinta musik pop punk, jangan sampai lewatkan gelaran ini! Kuartet bernama Lowdick akan segera merilis du?"
IG,11-11-18,0,phelankc_,"nuju di?t? heeh.

djarum coklat sareng good day."
IG,11-11-18,0,padlium,"hujan yg rintik-rintik
diawal bulan itu
menambah nikmatnya
djarum coklat"
IG,12-11-18,63,dery_drum,"'Slalu ada jalan dalam setiap kesungguhan dan keikhlasan,only god can judge me  #drummerbandung  #drummerusak  #drumlife  #drumporn  #instadrummer #dailydrummer #aboutdrum #thursdayevening  #balvant #DCDCSHOUTOUT  #dcdcshoutoutday'"
IG,12-11-18,27,tintamerah_art,'Diskusi KonsepâœŠ 16NOVEMBER2018 Djarum Coklat Lapang Nissan (PasirKoja) Time? Menyusul âœŠ #Puisi #musikalisasipuisi #dramatisasipuisi #teater #djarumcoklat #LAWAN'
IG,12-11-18,29,deris_apriliana,'syukuri apa yang kamu dapat hari ini agar esok hari tuhan memberikan rezeki yang tak pernah kamu sangka sebelumnya.. #pecandukopi  #cappucino  #difilteraja  #djarumcoklat  #djarumcoklatfilter  #djarumsuper  #mylivemyadventure  #kotabanjar  #banjarhits  #dsobanjar'
TW,12-11-18,18,wproduction17,'Ini lah keseruan di desa salem di acara smash nikmat coklat kita. Di sanah kita bisa asik asik kan bareng bisa ikut nyanyi juga seperti bapa yang satu inihðŸ˜‚  #djarumcoklat #coklatkita  #coklatretro #pemudakretek #smash  #smashnikmat  #smash&movie #smashnikmatcoklatkita  #salem  #salemhits  #salembrebes  #salemasik  #explorsalem'
IG,12-11-18,85,henrusli,'Semalam Bersama @ipanglazuardi dan @inkmary dan saudara2 di Cipedes Lap Abra Bandung . #SBCK #DjarumCoklat'
TW,12-11-18,55,dcdcshoutout,"'Hadir di kota Cibinong Bogor pada tahun 2013, nama @lifecicla sendiri berarti â€œSiklus Kehidupanâ€. Unsur Ethnic & Rockoustic tidak lepas dari karya-karya mereka dengan sentuhan Gamelan dan instrumen - instrumen tradisional lainnya. . Yang penasaran sama mereka, pantengin DCDC Substereo besok malam pukul 22.00! Penampilan live dan interview eksklusif mereka bisa di dengarkan di @ozradiobandung 103.1 FM. . #DCDCSubstereo #DCDCShoutOut #DjarumCoklatDotCom #DCDC'"
TW,12-11-18,96,lifecicla,"'Sampai jumpa besok di Bandung!!! #Repost @dcdc.official (@get_repost) ãƒ»ãƒ»ãƒ» Hadir di kota Cibinong Bogor pada tahun 2013, nama @lifecicla sendiri berarti â€œSiklus Kehidupanâ€. Unsur Ethnic & Rockoustic tidak lepas dari karya-karya mereka dengan sentuhan Gamelan dan instrumen - instrumen tradisional lainnya. . Yang penasaran sama mereka, pantengin DCDC Substereo besok malam pukul 22.00! Penampilan live dan interview eksklusif mereka bisa di dengarkan di @ozradiobandung 103.1 FM. . #DCDCSubstereo #DjarumCoklatDotCom #DCDC'"
TW,12-11-18,540,dcdc.official,"'Hadir di kota Cibinong Bogor pada tahun 2013, nama @lifecicla sendiri berarti â€œSiklus Kehidupanâ€. Unsur Ethnic & Rockoustic tidak lepas dari karya-karya mereka dengan sentuhan Gamelan dan instrumen - instrumen tradisional lainnya. . Yang penasaran sama mereka, pantengin DCDC Substereo besok malam pukul 22.00! Penampilan live dan interview eksklusif mereka bisa di dengarkan di @ozradiobandung 103.1 FM. . #DCDCSubstereo #DjarumCoklatDotCom #DCDC'"
IG,12-11-18,25,militan_hc,"""Repost from @dcdcshoutout using @RepostRegramApp - Di tanggal 18 November 2018, DCDC ShoutOut! Day bakal hadir di kota Banjar. Panggung bakal diramaikan oleh penampilan dari Struggle Destroyer (@struggledestroyerofficial), Militan (@militan_hc), The Arfo, Pabrik Kata (@pabrikkata.musik), Natural (@naturaltsm), Bellopintons (@bellopintons), Jamaican Mosa (@jamaicanmosa) dan D'Anciz. . Bakal hadir juga kepala suku dari DCDC ShoutOut! yaitu Addy Gembel (@addy_gembel) bareng Aomi (@waregpisan) yang akan sharing soal hal-hal teknis bareng Coklatfriends Banjar. . Acara bakal dimulai dari jam 3 sore di Lapangan Kampus STISIP Bina Putra, Mekarsari. Jadi jangan lupa hadir, kita seru-seruan di sana! Free! (18+) . #DCDCShoutOut #DCDCShoutOutDay #Banjar"""
IG,12-11-18,124,majorcomplain,"""#Repost @dcdc.official â€¢ â€¢ â€¢ â€¢ â€¢ Tanggap 17 November nanti, DCDC ShoutOut! Day hadir lagi di Pringsewu, Lampung tepatnya di Pendopo Pringsewu! Ayo gabung dan saksikan penampilan keren dari band-band DCDC ShoutOut! yaitu Crow Dead IQ (@crowdeadiq), Sold Out, Cheery Trees (@cheerytreesofficial), Major Complain (@majorcomplain), A.U.G, Anatoni, Summer Vibration (@summervibration_ktb) dan Tujah (@highontujah). . Dan sharing dari gitaris Forgotten sekaligus sound engineer profesional yaitu Toteng (@zotengkampret) dan jurnalis dari DjarumCoklatDotCom yaitu Karina (@karns_) yang bakal berguna banget untuk teman-teman musisi. . Setelah Lampung, di tanggal 18 November 2018, DCDC ShoutOut! Day juga bakal hadir di kota Banjar. Panggung akan diramaikan oleh penampilan dari Struggle Destroyer (@struggledestroyerofficial), Militan (@militan_hc), The Arfo, Pabrik Kata (@pabrikkata.musik), Natural (@naturaltsm), Bellopintons (@bellopintons), Jamaican Mosa (@jamaicanmosa) dan D'Anciz. . Hadir juga kepala suku dari DCDC ShoutOut! yaitu Addy Gembel (@addy_gembel) bareng Aomi (@waregpisan) yang akan sharing soal hal-hal teknis bareng Coklatfriends Banjar. Acara bakal dimulai dari jam 3 sore di Lapangan Kampus STISIP Bina Putra, Mekarsari. Jadi jangan lupa hadir, kita seru-seruan di sana! Free! (18+) . #DCDCShoutOut #DCDCShoutOutDay #DjarumCoklatDotCom  #DCDC #Pringsewu #Lampung #Bandung"""
IG,12-11-18,176,dcdcshoutout,"""Di tanggal 18 November 2018, DCDC ShoutOut! Day bakal hadir di kota Banjar. Panggung bakal diramaikan oleh penampilan dari Struggle Destroyer (@struggledestroyerofficial), Militan (@militan_hc), The Arfo, Pabrik Kata (@pabrikkata.musik), Natural (@naturaltsm), Bellopintons (@bellopintons), Jamaican Mosa (@jamaicanmosa) dan D'Anciz. . Bakal hadir juga kepala suku dari DCDC ShoutOut! yaitu Addy Gembel (@addy_gembel) bareng Aomi (@waregpisan) yang akan sharing soal hal-hal teknis bareng Coklatfriends Banjar. . Acara bakal dimulai dari jam 3 sore di Lapangan Kampus STISIP Bina Putra, Mekarsari. Jadi jangan lupa hadir, kita seru-seruan di sana! Free! (18+) . #DCDCShoutOut #DCDCShoutOutDay #Banjar"""
IG,12-11-18,21,komunitasreggaesukabumi.krs,"'Bersama @aftersunset.official di acara @dcdcshoutout  Terimakasih semuanya telah menghibur kamni. Untuk @dcdcshoutout sukses terus, semoga datang kembali ke Sukabimi dengan band-band papan atas khusus nya yang ber genre REGGAE ðŸ˜ŠâœŒï¸ #salamdamai #reggaemusic #reggaeindonesia #djarumcoklat #dcdcmusikkita #dcdcshoutoutday'"
TW,12-11-18,11,oplesz666,"'We got the report ðŸ˜‹#Repost @dcdcshoutout with @get_repost ãƒ»ãƒ»ãƒ» Selepas break isya, ada special sharing dari salah satu local heroesnya Sukabumi, yaitu Shockproof. (@shockproof.si). . Mereka banyak cerita tentang gimana sih caranya memanfaatkan kanal DCDC ShoutOut! untuk membantu karya mereka bisa lebih dikenal. Mereka juga cerita tentang pengalaman mereka diundang ke DCDC Musikkita. . Di sesi ini juga ada bintang tamu ""dadakan"". Kepala sukunya DCDC ShoutOut! yaitu Addy Gembel (@addy_gembel) tiba-tiba hadir dan turut berbagi bareng Coklatfriends di DCDC ShoutOut! Day Sukabumi. . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,53,af_riansyah,"'#Repost @dcdcshoutout â€¢ â€¢ â€¢ Lanjut lagi di DCDC ShoutOut! Day, Sukabumi. Gak dikasih kendor nih, ada penampilan keren dari band ekstrim kebanggaan Sukabumi, yaitu Repton! (@repton.official). . Baru-baru ini, mereka rilis album nih. Ada yang udah denger album mereka? Gimana albumnya menurut kalian? . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,29,bandmoveofficial,"'Keseruan kemarin diacara @dcdcshoutout , dan membawakan lagu dari album Cinta terabaikan diantaranya : - Tersakiti - Cinta terabaikan - Lupakan dia - Raih mimpi  Terimakasih telah memberikan kami kesempatan untuk ikut memeriahkan acara kemarin . ðŸ»  Big thanks : @dcdcshoutout  @racun.production  #dcdc #dcdcshoutout #dcdcshoutoutday #dcdcmusikkita #racunproduction #sukabumi'"
IG,12-11-18,101,dcdcshoutout,"'DCDC ShoutOut! Day Sukabumi ditutup dengan Jamaican sound ala After Sunset (@aftersunset.official). . Musik reggae emang sulit buat ditolak! Coklatfriends langsung maju dan joget bareng sama musik-musiknya After Sunset. . Dalam waktu dekat, DCDC ShoutOut! Day bakal kembali diadakan. Ada yang bisa tebak bakal dateng ke kota mana? Stay tune! . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,87,dcdcshoutout,"'Belum dikasih turun nih, DCDC ShoutOut! Day Sukabumi lanjut digempur sama penampilan dari Sweet Mother God (@sweetmothergod). . Dasar musiknya adalah metal. Musik mereka intens dan ""kasar""! Karakter vokalnya juga sangat cocok dengan musikalitas yg dibawakan oleh band ini. . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,78,dcdcshoutout,'Brother Against Brother (@bab.official) jadi band selanjutnya yang tampil di DCDC ShoutOut! Day Sukabumi. . Band ini memainkan musik hardcore. Beat-beat dengan tempo yang cukup agresif bikin suasana kembali panas! . #DCDCShoutOut  #DCDCShoutOutDay'
IG,12-11-18,108,dcdcshoutout,"'Penampilan selanjutnya datang dari Dialog Senja (@dialogsenjamusic). Band ini mengusung musik folk-pop yang materinya udah sangat matang. . Bisa dibilang, mereka adalah salah satu band yg paling ""stand-out"" di DCDC ShoutOut! Day Sukabumi. Coba deh dengerin karya mereka! . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,58,dcdcshoutout,"'Gak cuma sharing, Shockproof (@shockproof.si) juga kasih special performance di DCDC ShoutOut! Day Sukabumi! . Band ini mengusung genre hip metal. Genre ini memang udah gak terlalu digandrungi, tapi mereka tetap keras kepala dan bangga akan aliran musik mereka. Hasilnya? Keren banget! . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,51,repton.official,"'#Repost @dcdcshoutout (@get_repost) ãƒ»ãƒ»ãƒ» Lanjut lagi di DCDC ShoutOut! Day, Sukabumi. Gak dikasih kendor nih, ada penampilan keren dari band ekstrim kebanggaan Sukabumi, yaitu Repton! (@repton.official). . Baru-baru ini, mereka rilis album nih. Ada yang udah denger album mereka? Gimana albumnya menurut kalian? . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,71,dcdcshoutout,"'Selepas break isya, ada special sharing dari salah satu local heroesnya Sukabumi, yaitu Shockproof. (@shockproof.si). . Mereka banyak cerita tentang gimana sih caranya memanfaatkan kanal DCDC ShoutOut! untuk membantu karya mereka bisa lebih dikenal. Mereka juga cerita tentang pengalaman mereka diundang ke DCDC Musikkita. . Di sesi ini juga ada bintang tamu ""dadakan"". Kepala sukunya DCDC ShoutOut! yaitu Addy Gembel (@addy_gembel) tiba-tiba hadir dan turut berbagi bareng Coklatfriends di DCDC ShoutOut! Day Sukabumi. . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,79,dcdcshoutout,"'Lanjut lagi di DCDC ShoutOut! Day, Sukabumi. Gak dikasih kendor nih, ada penampilan keren dari band ekstrim kebanggaan Sukabumi, yaitu Repton! (@repton.official). . Baru-baru ini, mereka rilis album nih. Ada yang udah denger album mereka? Gimana albumnya menurut kalian? . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,165,dcdcshoutout,"'Habis digempur musik cadas, tensi di DCDC ShoutOut! Day Sukabumi diturunin lagi nih sama musik dengan nuansa pop-rock. . Mereka adalah Move (@bandmoveofficial). Siapa yang suka musik pop-rock disini? . #DCDCShoutOut  #DCDCShoutOutDay'"
IG,12-11-18,79,dcdcshoutout,"'Kilas balik ke tanggal 10 November 2018 lalu, DCDC ShoutOut! Day diselenggarakan di Sukabumi. . Mulai dari jam 4 sore, panggung DCDC ShoutOut! Day langsung dibikin panas sama penampilan cadas dari Jasson and Jassica! (@jasson_and_jessica) . #DCDCShoutOut #DCDCShoutOutDay'"
TW,12-11-18,47,excelovers_cianjur,'Senja menebar pesona . . .  @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'
TW,12-11-18,49,excelovers_cianjur,'Senja menebar pesona . . .  @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'
